President,Date,Approve,Disapprove,Inaug,Days,Inflation,Unemployment Rate,Real GDP Growth (%)
Obama,2015-01-14,46,48,1/20/2009,2185,,,
Obama,2015-01-15,48,47,1/20/2009,2186,,,
Obama,2015-01-16,47,49,1/20/2009,2187,,,
Obama,2015-01-17,46,50,1/20/2009,2188,,,
Obama,2015-01-18,44,51,1/20/2009,2189,,,
Obama,2015-01-19,45,49,1/20/2009,2190,,,
Obama,2015-01-20,46,48,1/20/2009,2191,,,
Obama,2015-01-22,47,49,1/20/2009,2193,,,
Obama,2015-01-23,48,49,1/20/2009,2194,,,
Obama,2015-01-24,48,48,1/20/2009,2195,,,
Obama,2015-01-25,50,45,1/20/2009,2196,,,
Obama,2015-01-26,48,46,1/20/2009,2197,,,
Obama,2015-01-27,49,46,1/20/2009,2198,,,
Obama,2015-01-28,47,49,1/20/2009,2199,,,
Obama,2015-01-29,49,47,1/20/2009,2200,,,
Obama,2015-01-30,49,46,1/20/2009,2201,,,
Obama,2015-01-31,47,47,1/20/2009,2202,,,3.6
Obama,2015-02-02,46,49,1/20/2009,2204,,,
Obama,2015-02-03,45,50,1/20/2009,2205,,,
Obama,2015-02-05,45,50,1/20/2009,2207,,,
Obama,2015-02-06,46,49,1/20/2009,2208,,,
Obama,2015-02-07,45,50,1/20/2009,2209,,,
Obama,2015-02-08,46,49,1/20/2009,2210,,,
Obama,2015-02-09,46,49,1/20/2009,2211,,,
Obama,2015-02-10,46,49,1/20/2009,2212,,,
Obama,2015-02-11,46,49,1/20/2009,2213,,,
Obama,2015-02-12,47,49,1/20/2009,2214,,,
Obama,2015-02-13,47,49,1/20/2009,2215,,,
Obama,2015-02-14,48,48,1/20/2009,2216,,,
Obama,2015-02-15,49,48,1/20/2009,2217,,,
Obama,2015-02-16,50,47,1/20/2009,2218,,,
Obama,2015-02-17,48,48,1/20/2009,2219,,,
Obama,2015-02-18,47,49,1/20/2009,2220,,,
Obama,2015-02-19,44,51,1/20/2009,2221,,,
Obama,2015-02-20,45,50,1/20/2009,2222,,,
Obama,2015-02-21,45,50,1/20/2009,2223,,,
Obama,2015-02-22,46,48,1/20/2009,2224,,,
Obama,2015-02-23,45,51,1/20/2009,2225,,,
Obama,2015-02-24,45,51,1/20/2009,2226,,,
Obama,2015-02-25,43,52,1/20/2009,2227,,,
Obama,2015-02-26,43,51,1/20/2009,2228,,,
Obama,2015-02-27,42,53,1/20/2009,2229,,,
Obama,2015-02-28,44,51,1/20/2009,2230,,,3.6
Obama,2015-03-01,47,48,1/20/2009,2231,236.119,5.4,
Obama,2015-03-02,49,47,1/20/2009,2232,,,
Obama,2015-03-03,48,47,1/20/2009,2233,,,
Obama,2015-03-04,46,49,1/20/2009,2234,,,
Obama,2015-03-05,45,50,1/20/2009,2235,,,
Obama,2015-03-06,45,50,1/20/2009,2236,,,
Obama,2015-03-07,47,49,1/20/2009,2237,,,
Obama,2015-03-08,47,49,1/20/2009,2238,,,
Obama,2015-03-09,46,49,1/20/2009,2239,,,
Obama,2015-03-10,45,50,1/20/2009,2240,,,
Obama,2015-03-11,46,49,1/20/2009,2241,,,
Obama,2015-03-12,47,48,1/20/2009,2242,,,
Obama,2015-03-13,48,47,1/20/2009,2243,,,
Obama,2015-03-14,48,47,1/20/2009,2244,,,
Obama,2015-03-15,48,47,1/20/2009,2245,,,
Obama,2015-03-16,47,48,1/20/2009,2246,,,
Obama,2015-03-17,47,48,1/20/2009,2247,,,
Obama,2015-03-18,46,48,1/20/2009,2248,,,
Obama,2015-03-19,46,49,1/20/2009,2249,,,
Obama,2015-03-20,44,51,1/20/2009,2250,,,
Obama,2015-03-21,43,52,1/20/2009,2251,,,
Obama,2015-03-22,44,51,1/20/2009,2252,,,
Obama,2015-03-23,45,50,1/20/2009,2253,,,
Obama,2015-03-24,45,50,1/20/2009,2254,,,
Obama,2015-03-25,44,52,1/20/2009,2255,,,
Obama,2015-03-26,45,51,1/20/2009,2256,,,
Obama,2015-03-27,47,49,1/20/2009,2257,,,
Obama,2015-03-28,48,47,1/20/2009,2258,,,
Obama,2015-03-29,49,46,1/20/2009,2259,,,
Obama,2015-03-30,47,48,1/20/2009,2260,,,
Obama,2015-03-31,45,49,1/20/2009,2261,,,3.6
Obama,2015-04-01,46,49,1/20/2009,2262,236.599,5.4,
Obama,2015-04-02,48,48,1/20/2009,2263,,,
Obama,2015-04-03,50,46,1/20/2009,2264,,,
Obama,2015-04-04,47,47,1/20/2009,2265,,,
Obama,2015-04-06,49,46,1/20/2009,2267,,,
Obama,2015-04-07,46,49,1/20/2009,2268,,,
Obama,2015-04-08,48,48,1/20/2009,2269,,,
Obama,2015-04-09,47,49,1/20/2009,2270,,,
Obama,2015-04-10,49,47,1/20/2009,2271,,,
Obama,2015-04-11,48,48,1/20/2009,2272,,,
Obama,2015-04-12,47,49,1/20/2009,2273,,,
Obama,2015-04-13,45,50,1/20/2009,2274,,,
Obama,2015-04-14,46,49,1/20/2009,2275,,,
Obama,2015-04-15,47,50,1/20/2009,2276,,,
Obama,2015-04-16,47,50,1/20/2009,2277,,,
Obama,2015-04-17,45,51,1/20/2009,2278,,,
Obama,2015-04-18,44,51,1/20/2009,2279,,,
Obama,2015-04-19,45,51,1/20/2009,2280,,,
Obama,2015-04-20,46,50,1/20/2009,2281,,,
Obama,2015-04-21,45,50,1/20/2009,2282,,,
Obama,2015-04-22,44,50,1/20/2009,2283,,,
Obama,2015-04-23,45,49,1/20/2009,2284,,,
Obama,2015-04-24,47,48,1/20/2009,2285,,,
Obama,2015-04-25,46,48,1/20/2009,2286,,,
Obama,2015-04-26,46,48,1/20/2009,2287,,,
Obama,2015-04-27,46,48,1/20/2009,2288,,,
Obama,2015-04-28,49,47,1/20/2009,2289,,,
Obama,2015-04-29,49,47,1/20/2009,2290,,,
Obama,2015-04-30,49,47,1/20/2009,2291,,,2.5
Obama,2015-05-01,47,49,1/20/2009,2292,237.805,5.6,
Obama,2015-05-02,48,48,1/20/2009,2293,,,
Obama,2015-05-03,46,49,1/20/2009,2294,,,
Obama,2015-05-04,46,49,1/20/2009,2295,,,
Obama,2015-05-05,47,49,1/20/2009,2296,,,
Obama,2015-05-06,48,47,1/20/2009,2297,,,
Obama,2015-05-07,48,47,1/20/2009,2298,,,
Obama,2015-05-08,46,49,1/20/2009,2299,,,
Obama,2015-05-09,46,49,1/20/2009,2300,,,
Obama,2015-05-10,47,47,1/20/2009,2301,,,
Obama,2015-05-11,46,48,1/20/2009,2302,,,
Obama,2015-05-12,46,48,1/20/2009,2303,,,
Obama,2015-05-13,45,49,1/20/2009,2304,,,
Obama,2015-05-14,46,50,1/20/2009,2305,,,
Obama,2015-05-15,47,49,1/20/2009,2306,,,
Obama,2015-05-16,48,48,1/20/2009,2307,,,
Obama,2015-05-17,48,47,1/20/2009,2308,,,
Obama,2015-05-18,48,47,1/20/2009,2309,,,
Obama,2015-05-19,46,49,1/20/2009,2310,,,
Obama,2015-05-20,43,51,1/20/2009,2311,,,
Obama,2015-05-21,42,53,1/20/2009,2312,,,
Obama,2015-05-22,45,50,1/20/2009,2313,,,
Obama,2015-05-23,49,47,1/20/2009,2314,,,
Obama,2015-05-24,49,47,1/20/2009,2315,,,
Obama,2015-05-25,47,49,1/20/2009,2316,,,
Obama,2015-05-26,44,51,1/20/2009,2317,,,
Obama,2015-05-27,45,49,1/20/2009,2318,,,
Obama,2015-05-28,45,49,1/20/2009,2319,,,
Obama,2015-05-29,47,48,1/20/2009,2320,,,
Obama,2015-05-30,47,49,1/20/2009,2321,,,
Obama,2015-05-31,49,47,1/20/2009,2322,,,2.5
Obama,2015-06-01,47,48,1/20/2009,2323,238.638,5.3,
Obama,2015-06-03,47,49,1/20/2009,2325,,,
Obama,2015-06-04,46,50,1/20/2009,2326,,,
Obama,2015-06-05,45,50,1/20/2009,2327,,,
Obama,2015-06-06,46,50,1/20/2009,2328,,,
Obama,2015-06-07,46,48,1/20/2009,2329,,,
Obama,2015-06-08,49,46,1/20/2009,2330,,,
Obama,2015-06-09,45,49,1/20/2009,2331,,,
Obama,2015-06-10,43,51,1/20/2009,2332,,,
Obama,2015-06-11,44,51,1/20/2009,2333,,,
Obama,2015-06-12,45,49,1/20/2009,2334,,,
Obama,2015-06-13,45,49,1/20/2009,2335,,,
Obama,2015-06-14,47,48,1/20/2009,2336,,,
Obama,2015-06-15,46,48,1/20/2009,2337,,,
Obama,2015-06-16,47,47,1/20/2009,2338,,,
Obama,2015-06-17,44,50,1/20/2009,2339,,,
Obama,2015-06-18,44,50,1/20/2009,2340,,,
Obama,2015-06-19,44,50,1/20/2009,2341,,,
Obama,2015-06-20,44,50,1/20/2009,2342,,,
Obama,2015-06-21,45,50,1/20/2009,2343,,,
Obama,2015-06-22,45,49,1/20/2009,2344,,,
Obama,2015-06-23,46,48,1/20/2009,2345,,,
Obama,2015-06-24,46,49,1/20/2009,2346,,,
Obama,2015-06-25,46,50,1/20/2009,2347,,,
Obama,2015-06-26,47,49,1/20/2009,2348,,,
Obama,2015-06-27,47,49,1/20/2009,2349,,,
Obama,2015-06-28,48,47,1/20/2009,2350,,,
Obama,2015-06-29,46,50,1/20/2009,2351,,,
Obama,2015-06-30,46,50,1/20/2009,2352,,,2.5
Obama,2015-07-01,45,51,1/20/2009,2353,238.654,5.2,
Obama,2015-07-02,44,51,1/20/2009,2354,,,
Obama,2015-07-03,45,50,1/20/2009,2355,,,
Obama,2015-07-05,46,48,1/20/2009,2357,,,
Obama,2015-07-06,48,47,1/20/2009,2358,,,
Obama,2015-07-07,47,48,1/20/2009,2359,,,
Obama,2015-07-08,46,50,1/20/2009,2360,,,
Obama,2015-07-09,44,51,1/20/2009,2361,,,
Obama,2015-07-10,46,50,1/20/2009,2362,,,
Obama,2015-07-11,45,49,1/20/2009,2363,,,
Obama,2015-07-12,47,48,1/20/2009,2364,,,
Obama,2015-07-13,46,49,1/20/2009,2365,,,
Obama,2015-07-14,46,49,1/20/2009,2366,,,
Obama,2015-07-15,45,49,1/20/2009,2367,,,
Obama,2015-07-16,46,48,1/20/2009,2368,,,
Obama,2015-07-17,47,47,1/20/2009,2369,,,
Obama,2015-07-18,46,48,1/20/2009,2370,,,
Obama,2015-07-19,47,48,1/20/2009,2371,,,
Obama,2015-07-20,45,50,1/20/2009,2372,,,
Obama,2015-07-21,46,49,1/20/2009,2373,,,
Obama,2015-07-22,45,50,1/20/2009,2374,,,
Obama,2015-07-23,46,49,1/20/2009,2375,,,
Obama,2015-07-24,46,49,1/20/2009,2376,,,
Obama,2015-07-25,46,49,1/20/2009,2377,,,
Obama,2015-07-26,46,49,1/20/2009,2378,,,
Obama,2015-07-27,44,50,1/20/2009,2379,,,
Obama,2015-07-28,46,49,1/20/2009,2380,,,
Obama,2015-07-29,45,49,1/20/2009,2381,,,
Obama,2015-07-30,47,48,1/20/2009,2382,,,
Obama,2015-07-31,46,49,1/20/2009,2383,,,1.6
Obama,2015-08-01,47,48,1/20/2009,2384,238.316,5.1,
Obama,2015-08-02,47,49,1/20/2009,2385,,,
Obama,2015-08-03,46,50,1/20/2009,2386,,,
Obama,2015-08-04,46,50,1/20/2009,2387,,,
Obama,2015-08-05,45,51,1/20/2009,2388,,,
Obama,2015-08-06,45,51,1/20/2009,2389,,,
Obama,2015-08-07,44,52,1/20/2009,2390,,,
Obama,2015-08-08,45,50,1/20/2009,2391,,,
Obama,2015-08-09,47,49,1/20/2009,2392,,,
Obama,2015-08-10,48,48,1/20/2009,2393,,,
Obama,2015-08-11,49,47,1/20/2009,2394,,,
Obama,2015-08-12,46,49,1/20/2009,2395,,,
Obama,2015-08-13,47,49,1/20/2009,2396,,,
Obama,2015-08-14,45,49,1/20/2009,2397,,,
Obama,2015-08-15,45,50,1/20/2009,2398,,,
Obama,2015-08-16,46,49,1/20/2009,2399,,,
Obama,2015-08-17,44,51,1/20/2009,2400,,,
Obama,2015-08-18,46,49,1/20/2009,2401,,,
Obama,2015-08-19,45,50,1/20/2009,2402,,,
Obama,2015-08-20,45,50,1/20/2009,2403,,,
Obama,2015-08-21,43,53,1/20/2009,2404,,,
Obama,2015-08-22,42,53,1/20/2009,2405,,,
Obama,2015-08-23,45,51,1/20/2009,2406,,,
Obama,2015-08-24,44,51,1/20/2009,2407,,,
Obama,2015-08-25,44,51,1/20/2009,2408,,,
Obama,2015-08-26,44,51,1/20/2009,2409,,,
Obama,2015-08-27,45,52,1/20/2009,2410,,,
Obama,2015-08-28,46,51,1/20/2009,2411,,,
Obama,2015-08-29,46,50,1/20/2009,2412,,,
Obama,2015-08-30,47,48,1/20/2009,2413,,,
Obama,2015-08-31,46,49,1/20/2009,2414,,,1.6
Obama,2015-09-01,45,50,1/20/2009,2415,237.945,5.0,
Obama,2015-09-02,45,51,1/20/2009,2416,,,
Obama,2015-09-03,45,51,1/20/2009,2417,,,
Obama,2015-09-04,46,50,1/20/2009,2418,,,
Obama,2015-09-05,46,50,1/20/2009,2419,,,
Obama,2015-09-06,49,47,1/20/2009,2420,,,
Obama,2015-09-08,49,47,1/20/2009,2422,,,
Obama,2015-09-09,49,46,1/20/2009,2423,,,
Obama,2015-09-10,47,48,1/20/2009,2424,,,
Obama,2015-09-11,45,50,1/20/2009,2425,,,
Obama,2015-09-12,45,50,1/20/2009,2426,,,
Obama,2015-09-13,46,50,1/20/2009,2427,,,
Obama,2015-09-14,48,47,1/20/2009,2428,,,
Obama,2015-09-15,48,48,1/20/2009,2429,,,
Obama,2015-09-16,46,50,1/20/2009,2430,,,
Obama,2015-09-17,45,52,1/20/2009,2431,,,
Obama,2015-09-18,45,52,1/20/2009,2432,,,
Obama,2015-09-19,45,51,1/20/2009,2433,,,
Obama,2015-09-20,45,52,1/20/2009,2434,,,
Obama,2015-09-21,46,51,1/20/2009,2435,,,
Obama,2015-09-22,47,50,1/20/2009,2436,,,
Obama,2015-09-23,48,49,1/20/2009,2437,,,
Obama,2015-09-24,48,48,1/20/2009,2438,,,
Obama,2015-09-25,48,49,1/20/2009,2439,,,
Obama,2015-09-26,47,50,1/20/2009,2440,,,
Obama,2015-09-27,47,50,1/20/2009,2441,,,
Obama,2015-09-28,46,51,1/20/2009,2442,,,
Obama,2015-09-29,47,48,1/20/2009,2443,,,
Obama,2015-09-30,47,48,1/20/2009,2444,,,1.6
Obama,2015-10-01,47,48,1/20/2009,2445,237.838,5.0,
Obama,2015-10-02,46,49,1/20/2009,2446,,,
Obama,2015-10-03,45,51,1/20/2009,2447,,,
Obama,2015-10-04,48,48,1/20/2009,2448,,,
Obama,2015-10-05,47,48,1/20/2009,2449,,,
Obama,2015-10-06,46,49,1/20/2009,2450,,,
Obama,2015-10-08,45,50,1/20/2009,2452,,,
Obama,2015-10-09,44,51,1/20/2009,2453,,,
Obama,2015-10-10,47,49,1/20/2009,2454,,,
Obama,2015-10-11,46,49,1/20/2009,2455,,,
Obama,2015-10-12,47,49,1/20/2009,2456,,,
Obama,2015-10-13,45,51,1/20/2009,2457,,,
Obama,2015-10-14,45,50,1/20/2009,2458,,,
Obama,2015-10-15,45,50,1/20/2009,2459,,,
Obama,2015-10-16,46,49,1/20/2009,2460,,,
Obama,2015-10-17,46,50,1/20/2009,2461,,,
Obama,2015-10-18,47,50,1/20/2009,2462,,,
Obama,2015-10-19,45,51,1/20/2009,2463,,,
Obama,2015-10-20,45,50,1/20/2009,2464,,,
Obama,2015-10-21,45,50,1/20/2009,2465,,,
Obama,2015-10-22,46,50,1/20/2009,2466,,,
Obama,2015-10-23,46,49,1/20/2009,2467,,,
Obama,2015-10-24,46,50,1/20/2009,2468,,,
Obama,2015-10-25,47,49,1/20/2009,2469,,,
Obama,2015-10-26,49,48,1/20/2009,2470,,,
Obama,2015-10-27,50,47,1/20/2009,2471,,,
Obama,2015-10-28,47,48,1/20/2009,2472,,,
Obama,2015-10-29,47,49,1/20/2009,2473,,,
Obama,2015-10-30,44,51,1/20/2009,2474,,,
Obama,2015-10-31,46,50,1/20/2009,2475,,,0.7
Obama,2015-11-01,47,48,1/20/2009,2476,237.336,5.1,
Obama,2015-11-02,48,48,1/20/2009,2477,,,
Obama,2015-11-03,49,47,1/20/2009,2478,,,
Obama,2015-11-04,49,48,1/20/2009,2479,,,
Obama,2015-11-05,49,47,1/20/2009,2480,,,
Obama,2015-11-06,49,48,1/20/2009,2481,,,
Obama,2015-11-07,48,49,1/20/2009,2482,,,
Obama,2015-11-08,48,49,1/20/2009,2483,,,
Obama,2015-11-09,48,49,1/20/2009,2484,,,
Obama,2015-11-10,49,48,1/20/2009,2485,,,
Obama,2015-11-11,47,49,1/20/2009,2486,,,
Obama,2015-11-12,47,49,1/20/2009,2487,,,
Obama,2015-11-13,48,48,1/20/2009,2488,,,
Obama,2015-11-14,50,45,1/20/2009,2489,,,
Obama,2015-11-15,51,44,1/20/2009,2490,,,
Obama,2015-11-16,49,47,1/20/2009,2491,,,
Obama,2015-11-17,45,50,1/20/2009,2492,,,
Obama,2015-11-19,45,51,1/20/2009,2494,,,
Obama,2015-11-20,44,53,1/20/2009,2495,,,
Obama,2015-11-21,45,52,1/20/2009,2496,,,
Obama,2015-11-22,43,52,1/20/2009,2497,,,
Obama,2015-11-23,44,52,1/20/2009,2498,,,
Obama,2015-11-24,44,51,1/20/2009,2499,,,
Obama,2015-11-25,44,51,1/20/2009,2500,,,
Obama,2015-11-27,46,49,1/20/2009,2502,,,
Obama,2015-11-28,46,48,1/20/2009,2503,,,
Obama,2015-11-29,47,47,1/20/2009,2504,,,
Obama,2015-11-30,46,50,1/20/2009,2505,,,0.7
Obama,2015-12-01,46,50,1/20/2009,2506,236.525,5.0,
Obama,2015-12-02,47,50,1/20/2009,2507,,,
Obama,2015-12-03,47,48,1/20/2009,2508,,,
Obama,2015-12-04,48,47,1/20/2009,2509,,,
Obama,2015-12-05,47,48,1/20/2009,2510,,,
Obama,2015-12-06,49,48,1/20/2009,2511,,,
Obama,2015-12-07,47,49,1/20/2009,2512,,,
Obama,2015-12-08,47,49,1/20/2009,2513,,,
Obama,2015-12-09,45,50,1/20/2009,2514,,,
Obama,2015-12-10,44,51,1/20/2009,2515,,,
Obama,2015-12-11,44,51,1/20/2009,2516,,,
Obama,2015-12-12,45,50,1/20/2009,2517,,,
Obama,2015-12-13,46,50,1/20/2009,2518,,,
Obama,2015-12-14,46,50,1/20/2009,2519,,,
Obama,2015-12-15,46,50,1/20/2009,2520,,,
Obama,2015-12-16,45,51,1/20/2009,2521,,,
Obama,2015-12-17,43,53,1/20/2009,2522,,,
Obama,2015-12-18,42,53,1/20/2009,2523,,,
Obama,2015-12-19,44,51,1/20/2009,2524,,,
Obama,2015-12-20,45,50,1/20/2009,2525,,,
Obama,2015-12-21,46,50,1/20/2009,2526,,,
Obama,2015-12-22,46,50,1/20/2009,2527,,,
Obama,2015-12-23,46,50,1/20/2009,2528,,,
Obama,2015-12-27,48,48,1/20/2009,2532,,,
Obama,2015-12-28,47,49,1/20/2009,2533,,,
Obama,2015-12-29,46,50,1/20/2009,2534,,,
Obama,2015-12-30,44,52,1/20/2009,2535,,,
Obama,2016-01-02,45,51,1/20/2009,2538,,,
Obama,2016-01-03,45,51,1/20/2009,2539,,,
Obama,2016-01-04,46,50,1/20/2009,2540,,,
Obama,2016-01-05,46,50,1/20/2009,2541,,,
Obama,2016-01-06,47,48,1/20/2009,2542,,,
Obama,2016-01-07,45,50,1/20/2009,2543,,,
Obama,2016-01-08,46,49,1/20/2009,2544,,,
Obama,2016-01-09,47,49,1/20/2009,2545,,,
Obama,2016-01-10,47,49,1/20/2009,2546,,,
Obama,2016-01-11,45,50,1/20/2009,2547,,,
Obama,2016-01-12,44,50,1/20/2009,2548,,,
Obama,2016-01-13,47,48,1/20/2009,2549,,,
Obama,2016-01-14,48,47,1/20/2009,2550,,,
Obama,2016-01-15,49,46,1/20/2009,2551,,,
Obama,2016-01-16,49,47,1/20/2009,2552,,,
Obama,2016-01-17,51,45,1/20/2009,2553,,,
Obama,2016-01-18,49,46,1/20/2009,2554,,,
Obama,2016-01-19,48,48,1/20/2009,2555,,,
Obama,2016-01-20,47,48,1/20/2009,2556,,,
Obama,2016-01-21,49,48,1/20/2009,2557,,,
Obama,2016-01-22,49,47,1/20/2009,2558,,,
Obama,2016-01-23,49,47,1/20/2009,2559,,,
Obama,2016-01-24,48,46,1/20/2009,2560,,,
Obama,2016-01-25,49,47,1/20/2009,2561,,,
Obama,2016-01-26,48,48,1/20/2009,2562,,,
Obama,2016-01-27,48,48,1/20/2009,2563,,,
Obama,2016-01-28,48,48,1/20/2009,2564,,,
Obama,2016-01-29,48,48,1/20/2009,2565,,,
Obama,2016-01-30,49,48,1/20/2009,2566,,,
Obama,2016-01-31,49,47,1/20/2009,2567,,,2.3
Obama,2016-02-01,50,46,1/20/2009,2568,237.111,4.9,
Obama,2016-02-03,48,48,1/20/2009,2570,,,
Obama,2016-02-04,47,49,1/20/2009,2571,,,
Obama,2016-02-05,46,50,1/20/2009,2572,,,
Obama,2016-02-06,46,50,1/20/2009,2573,,,
Obama,2016-02-07,47,50,1/20/2009,2574,,,
Obama,2016-02-08,46,51,1/20/2009,2575,,,
Obama,2016-02-09,47,50,1/20/2009,2576,,,
Obama,2016-02-10,48,48,1/20/2009,2577,,,
Obama,2016-02-11,49,47,1/20/2009,2578,,,
Obama,2016-02-12,49,47,1/20/2009,2579,,,
Obama,2016-02-13,49,48,1/20/2009,2580,,,
Obama,2016-02-14,47,49,1/20/2009,2581,,,
Obama,2016-02-15,47,50,1/20/2009,2582,,,
Obama,2016-02-16,47,50,1/20/2009,2583,,,
Obama,2016-02-17,49,48,1/20/2009,2584,,,
Obama,2016-02-18,50,46,1/20/2009,2585,,,
Obama,2016-02-19,50,46,1/20/2009,2586,,,
Obama,2016-02-20,48,48,1/20/2009,2587,,,
Obama,2016-02-21,47,49,1/20/2009,2588,,,
Obama,2016-02-22,47,49,1/20/2009,2589,,,
Obama,2016-02-23,48,48,1/20/2009,2590,,,
Obama,2016-02-24,48,48,1/20/2009,2591,,,
Obama,2016-02-25,47,48,1/20/2009,2592,,,
Obama,2016-02-26,47,48,1/20/2009,2593,,,
Obama,2016-02-27,48,47,1/20/2009,2594,,,
Obama,2016-02-28,49,46,1/20/2009,2595,,,
Obama,2016-02-29,49,46,1/20/2009,2596,,,2.3
Obama,2016-03-01,49,46,1/20/2009,2597,238.132,5.0,
Obama,2016-03-02,49,46,1/20/2009,2598,,,
Obama,2016-03-03,51,44,1/20/2009,2599,,,
Obama,2016-03-04,51,45,1/20/2009,2600,,,
Obama,2016-03-05,51,46,1/20/2009,2601,,,
Obama,2016-03-06,49,48,1/20/2009,2602,,,
Obama,2016-03-07,50,47,1/20/2009,2603,,,
Obama,2016-03-08,51,45,1/20/2009,2604,,,
Obama,2016-03-09,52,44,1/20/2009,2605,,,
Obama,2016-03-10,52,45,1/20/2009,2606,,,
Obama,2016-03-11,51,44,1/20/2009,2607,,,
Obama,2016-03-12,49,47,1/20/2009,2608,,,
Obama,2016-03-13,51,46,1/20/2009,2609,,,
Obama,2016-03-14,51,46,1/20/2009,2610,,,
Obama,2016-03-15,52,45,1/20/2009,2611,,,
Obama,2016-03-16,50,47,1/20/2009,2612,,,
Obama,2016-03-17,49,47,1/20/2009,2613,,,
Obama,2016-03-18,49,46,1/20/2009,2614,,,
Obama,2016-03-19,52,44,1/20/2009,2615,,,
Obama,2016-03-20,50,45,1/20/2009,2616,,,
Obama,2016-03-21,51,45,1/20/2009,2617,,,
Obama,2016-03-22,51,46,1/20/2009,2618,,,
Obama,2016-03-23,52,45,1/20/2009,2619,,,
Obama,2016-03-24,52,45,1/20/2009,2620,,,
Obama,2016-03-25,53,44,1/20/2009,2621,,,
Obama,2016-03-26,53,44,1/20/2009,2622,,,
Obama,2016-03-28,53,44,1/20/2009,2624,,,
Obama,2016-03-29,51,46,1/20/2009,2625,,,
Obama,2016-03-30,49,47,1/20/2009,2626,,,
Obama,2016-03-31,49,47,1/20/2009,2627,,,2.3
Obama,2016-04-01,50,46,1/20/2009,2628,239.261,5.1,
Obama,2016-04-02,52,45,1/20/2009,2629,,,
Obama,2016-04-03,52,43,1/20/2009,2630,,,
Obama,2016-04-04,53,43,1/20/2009,2631,,,
Obama,2016-04-05,51,44,1/20/2009,2632,,,
Obama,2016-04-06,52,44,1/20/2009,2633,,,
Obama,2016-04-07,52,44,1/20/2009,2634,,,
Obama,2016-04-08,52,44,1/20/2009,2635,,,
Obama,2016-04-09,51,45,1/20/2009,2636,,,
Obama,2016-04-10,49,46,1/20/2009,2637,,,
Obama,2016-04-11,48,48,1/20/2009,2638,,,
Obama,2016-04-12,47,48,1/20/2009,2639,,,
Obama,2016-04-13,48,48,1/20/2009,2640,,,
Obama,2016-04-14,48,47,1/20/2009,2641,,,
Obama,2016-04-15,49,47,1/20/2009,2642,,,
Obama,2016-04-16,50,46,1/20/2009,2643,,,
Obama,2016-04-17,49,47,1/20/2009,2644,,,
Obama,2016-04-18,49,48,1/20/2009,2645,,,
Obama,2016-04-19,51,46,1/20/2009,2646,,,
Obama,2016-04-20,52,44,1/20/2009,2647,,,
Obama,2016-04-21,51,44,1/20/2009,2648,,,
Obama,2016-04-22,50,46,1/20/2009,2649,,,
Obama,2016-04-23,50,46,1/20/2009,2650,,,
Obama,2016-04-24,52,45,1/20/2009,2651,,,
Obama,2016-04-25,50,46,1/20/2009,2652,,,
Obama,2016-04-26,50,45,1/20/2009,2653,,,
Obama,2016-04-27,49,46,1/20/2009,2654,,,
Obama,2016-04-28,50,46,1/20/2009,2655,,,
Obama,2016-04-29,50,46,1/20/2009,2656,,,
Obama,2016-04-30,52,45,1/20/2009,2657,,,1.3
Obama,2016-05-01,52,45,1/20/2009,2658,240.229,4.8,
Obama,2016-05-02,52,45,1/20/2009,2659,,,
Obama,2016-05-03,51,45,1/20/2009,2660,,,
Obama,2016-05-04,50,46,1/20/2009,2661,,,
Obama,2016-05-05,51,45,1/20/2009,2662,,,
Obama,2016-05-06,52,45,1/20/2009,2663,,,
Obama,2016-05-07,53,43,1/20/2009,2664,,,
Obama,2016-05-08,53,43,1/20/2009,2665,,,
Obama,2016-05-09,53,43,1/20/2009,2666,,,
Obama,2016-05-10,52,44,1/20/2009,2667,,,
Obama,2016-05-11,52,44,1/20/2009,2668,,,
Obama,2016-05-12,50,47,1/20/2009,2669,,,
Obama,2016-05-13,50,46,1/20/2009,2670,,,
Obama,2016-05-14,50,46,1/20/2009,2671,,,
Obama,2016-05-15,51,44,1/20/2009,2672,,,
Obama,2016-05-16,50,44,1/20/2009,2673,,,
Obama,2016-05-17,50,45,1/20/2009,2674,,,
Obama,2016-05-18,49,46,1/20/2009,2675,,,
Obama,2016-05-19,51,45,1/20/2009,2676,,,
Obama,2016-05-20,52,44,1/20/2009,2677,,,
Obama,2016-05-21,52,43,1/20/2009,2678,,,
Obama,2016-05-22,50,45,1/20/2009,2679,,,
Obama,2016-05-23,52,44,1/20/2009,2680,,,
Obama,2016-05-24,53,43,1/20/2009,2681,,,
Obama,2016-05-25,52,44,1/20/2009,2682,,,
Obama,2016-05-26,50,45,1/20/2009,2683,,,
Obama,2016-05-27,50,46,1/20/2009,2684,,,
Obama,2016-05-28,52,44,1/20/2009,2685,,,
Obama,2016-05-29,53,44,1/20/2009,2686,,,
Obama,2016-05-30,52,44,1/20/2009,2687,,,
Obama,2016-05-31,51,45,1/20/2009,2688,,,1.3
Obama,2016-06-01,52,44,1/20/2009,2689,241.018,4.9,
Obama,2016-06-02,51,45,1/20/2009,2690,,,
Obama,2016-06-03,53,43,1/20/2009,2691,,,
Obama,2016-06-04,51,44,1/20/2009,2692,,,
Obama,2016-06-05,50,44,1/20/2009,2693,,,
Obama,2016-06-06,51,44,1/20/2009,2694,,,
